season,week,contestant_id,fan_percent,judge_percent,week_left,fan_rank,judge_rank,rank_rank,rev_rank_rank,percent_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated,placement_rank_rank,placement_percent_rank
31,7,Gabby Windey_S31,0.11466193615384124,0.10906298003072197,9,4,6,5,4,6,4,6,10,rank_v2,1,10,false,false,,
31,7,Heidi D'Amelio_S31,0.12696425452325028,0.10752688172043011,9,1,7,3,6,2,8,7,10,rank_v2,1,10,false,false,,
31,7,Jordin Sparks_S31,0.09187679008622354,0.10599078341013825,9,8,8,9,1,9,1,8,10,rank_v2,1,10,true,true,,
31,7,Shangela_S31,0.11763490554375154,0.11213517665130568,9,3,4,2,8,4,6,4,10,rank_v2,1,10,false,false,,
31,7,Trevor Donovan_S31,0.11152979550460941,0.11981566820276497,9,7,1,3,6,3,7,2,10,rank_v2,1,10,false,false,,
31,7,Vinny Guadagnino_S31,0.1143925183567535,0.0967741935483871,9,5,9,8,2,7,3,9,10,rank_v2,1,10,false,false,,
31,7,Wayne Brady_S31,0.09076064632627742,0.11674347158218126,9,9,3,7,3,8,2,3,10,rank_v2,1,10,false,false,,
31,8,Charli D'Amelio_S31,0.13687481967085455,0.14331210191082802,8,1,1,1,8,1,8,1,10,rank_v2,2,10,false,false,,
31,8,Daniel Durant_S31,0.1250102002546945,0.12420382165605096,8,4,5,5,4,6,3,5,10,rank_v2,2,10,false,false,,
31,8,Gabby Windey_S31,0.12443333214236058,0.12738853503184713,8,5,4,5,4,4,5,4,10,rank_v2,2,10,false,false,,
31,8,Heidi D'Amelio_S31,0.13489977180336474,0.11146496815286625,8,2,7,5,4,7,2,7,10,rank_v2,2,10,true,true,,
31,8,Shangela_S31,0.12347755904993277,0.1337579617834395,8,6,3,5,4,2,7,3,10,rank_v2,2,10,false,false,,
31,8,Trevor Donovan_S31,0.12685870264137897,0.12420382165605096,8,3,5,2,7,5,4,6,10,rank_v2,2,10,false,false,,
31,8,Vinny Guadagnino_S31,0.11474205935198317,0.09235668789808917,8,7,8,8,1,8,1,8,10,rank_v2,2,10,true,true,,
31,8,Wayne Brady_S31,0.11370355508543091,0.14331210191082802,8,8,1,5,4,3,6,2,10,rank_v2,2,10,false,false,,
31,9,Charli D'Amelio_S31,0.18453982313468548,0.18181818181818182,6,1,1,1,6,1,6,1,10,rank_v2,2,10,false,false,,
31,9,Daniel Durant_S31,0.16778987035099419,0.15681818181818183,6,3,5,4,3,4,3,5,10,rank_v2,2,10,false,false,,
31,9,Gabby Windey_S31,0.16451261013332252,0.18181818181818182,6,4,1,2,4,2,5,2,10,rank_v2,2,10,false,false,,
31,9,Shangela_S31,0.17106306477286504,0.16590909090909092,6,2,3,2,4,3,4,3,10,rank_v2,2,10,false,false,,
31,9,Trevor Donovan_S31,0.16146292730876052,0.14772727272727273,6,5,6,6,1,6,1,6,10,rank_v2,2,10,true,true,,
31,9,Wayne Brady_S31,0.15063170429937267,0.16590909090909092,6,6,3,5,2,5,2,4,10,rank_v2,2,10,true,true,,
31,10,Charli D'Amelio_S31,0.28690297500119605,0.2564102564102564,4,2,1,1,4,1,4,1,10,rank_v2,4,10,true,true,1,1
31,10,Gabby Windey_S31,0.23996011908720527,0.2564102564102564,4,3,1,2,2,3,2,2,10,rank_v2,4,10,true,true,2,3
31,10,Shangela_S31,0.18418097245376633,0.24358974358974358,4,4,3,4,1,4,1,3,10,rank_v2,4,10,true,true,4,4
31,10,Wayne Brady_S31,0.28895593345783266,0.24358974358974358,4,1,3,2,2,2,3,4,10,rank_v2,4,10,true,true,2,2
32,1,Adrian Peterson_S32,0.0733264543481939,0.07792207792207792,14,6,5,4,10,5,10,5,11,rank_v2,1,11,false,false,,
32,1,Alyson Hannigan_S32,0.0762264896183725,0.05627705627705628,14,2,11,6,9,11,4,11,11,rank_v2,1,11,false,false,,
32,1,Ariana Madix_S32,0.07405378854441727,0.09090909090909091,14,3,2,1,13,3,12,2,11,rank_v2,1,11,false,false,,
32,1,Barry Williams_S32,0.07243969948001719,0.06926406926406926,14,9,8,10,5,8,7,8,11,rank_v2,1,11,false,false,,
32,1,Charity Lawson_S32,0.07081451500344543,0.09523809523809523,14,10,1,4,10,1,14,1,11,rank_v2,1,11,false,false,,
32,1,Harry Jowsey_S32,0.07392555838814559,0.05194805194805195,14,4,13,10,5,12,3,14,11,rank_v2,1,11,false,false,,
32,1,Jamie Lynn Spears_S32,0.07313282903184101,0.06493506493506493,14,7,9,8,7,10,5,9,11,rank_v2,1,11,false,false,,
32,1,Jason Mraz_S32,0.07300049468431132,0.09090909090909091,14,8,2,3,12,4,11,3,11,rank_v2,1,11,false,false,,
32,1,Lele Pons_S32,0.0835948482776029,0.08225108225108226,14,1,4,1,13,2,13,4,11,rank_v2,1,11,false,false,,
32,1,Matt Walsh_S32,0.05061698837771923,0.05194805194805195,14,14,13,14,1,14,1,13,11,rank_v2,1,11,true,true,,
32,1,Mauricio Umansky_S32,0.07375021005609057,0.06493506493506493,14,5,9,7,8,9,6,10,11,rank_v2,1,11,false,false,,
32,1,Mira Sorvino_S32,0.07077686277622078,0.0735930735930736,14,11,7,12,3,7,8,7,11,rank_v2,1,11,false,false,,
32,1,Tyson Beckford_S32,0.06541637498015465,0.05194805194805195,14,13,13,13,2,13,2,12,11,rank_v2,1,11,false,false,,
32,1,Xochitl Gomez_S32,0.06892488643346939,0.07792207792207792,14,12,5,10,5,6,9,6,11,rank_v2,1,11,false,false,,
32,2,Adrian Peterson_S32,0.0855545100699686,0.06302521008403361,13,2,11,6,8,8,6,11,11,rank_v2,1,11,false,false,,
32,2,Alyson Hannigan_S32,0.07890146230246461,0.07983193277310924,13,7,6,6,8,6,8,6,11,rank_v2,1,11,false,false,,
32,2,Ariana Madix_S32,0.07736658759696548,0.08403361344537816,13,10,5,8,5,5,9,5,11,rank_v2,1,11,false,false,,
32,2,Barry Williams_S32,0.08049773755594297,0.06302521008403361,13,4,11,8,5,9,5,10,11,rank_v2,1,11,false,false,,
32,2,Charity Lawson_S32,0.07766745544551222,0.08823529411764706,13,8,3,3,11,4,10,3,11,rank_v2,1,11,false,false,,
32,2,Harry Jowsey_S32,0.08010593820078787,0.06302521008403361,13,5,11,10,3,10,4,12,11,rank_v2,1,11,false,false,,
32,2,Jamie Lynn Spears_S32,0.04836563228842274,0.06722689075630252,13,13,9,13,1,13,1,9,11,rank_v2,1,11,true,true,,
32,2,Jason Mraz_S32,0.07750995997284987,0.10084033613445378,13,9,1,2,12,1,13,1,11,rank_v2,1,11,false,false,,
32,2,Lele Pons_S32,0.08803057927986631,0.08823529411764706,13,1,3,1,13,3,11,4,11,rank_v2,1,11,false,false,,
32,2,Mauricio Umansky_S32,0.08296774281617986,0.05042016806722689,13,3,13,10,3,12,2,13,11,rank_v2,1,11,false,false,,
32,2,Mira Sorvino_S32,0.07895594742299149,0.07563025210084033,13,6,7,6,8,7,7,7,11,rank_v2,1,11,false,false,,
32,2,Tyson Beckford_S32,0.06717018348067111,0.07563025210084033,13,12,7,12,2,11,3,8,11,rank_v2,1,11,false,false,,
32,2,Xochitl Gomez_S32,0.07690626356737595,0.10084033613445378,13,11,1,4,10,2,12,2,11,rank_v2,1,11,false,false,,
32,3,Adrian Peterson_S32,0.08676072398186226,0.06811145510835913,12,4,11,10,3,11,2,11,11,rank_v2,1,11,false,false,,
32,3,Alyson Hannigan_S32,0.08773502442550228,0.07430340557275542,12,2,8,3,9,7,6,9,11,rank_v2,1,11,false,false,,
32,3,Ariana Madix_S32,0.08265309652958013,0.10526315789473684,12,10,1,5,7,2,11,1,11,rank_v2,1,11,false,false,,
32,3,Barry Williams_S32,0.08175223760869042,0.07739938080495357,12,11,7,11,2,9,4,7,11,rank_v2,1,11,false,false,,
32,3,Charity Lawson_S32,0.08571371682023697,0.09907120743034056,12,5,3,2,11,3,10,3,11,rank_v2,1,11,false,false,,
32,3,Harry Jowsey_S32,0.08490329177010927,0.07430340557275542,12,6,8,9,4,8,5,8,11,rank_v2,1,11,false,false,,
32,3,Jason Mraz_S32,0.08284215439601965,0.10526315789473684,12,9,1,3,9,1,12,2,11,rank_v2,1,11,false,false,,
32,3,Lele Pons_S32,0.09055617563613463,0.08359133126934984,12,1,5,1,12,5,8,5,11,rank_v2,1,11,false,false,,
32,3,Mauricio Umansky_S32,0.08718790434293477,0.07120743034055728,12,3,10,7,5,10,3,10,11,rank_v2,1,11,false,false,,
32,3,Mira Sorvino_S32,0.0842748215536529,0.0804953560371517,12,7,6,7,5,6,7,6,11,rank_v2,1,11,false,false,,
32,3,Tyson Beckford_S32,0.06255320052313773,0.06191950464396285,12,12,12,12,1,12,1,12,11,rank_v2,1,11,true,true,,
32,3,Xochitl Gomez_S32,0.08306765241213966,0.09907120743034056,12,8,3,5,7,4,9,4,11,rank_v2,1,11,false,false,,
32,4,Adrian Peterson_S32,0.06694122196510442,0.0875,11,11,7,11,1,11,1,6,11,rank_v2,1,11,true,true,,
32,4,Alyson Hannigan_S32,0.09605157797445121,0.075,11,2,10,7,5,9,3,10,11,rank_v2,1,11,false,false,,
32,4,Ariana Madix_S32,0.091409062066817,0.10416666666666667,11,7,2,2,10,2,10,2,11,rank_v2,1,11,false,false,,
32,4,Barry Williams_S32,0.09386411883268587,0.075,11,5,10,10,2,10,2,11,11,rank_v2,1,11,false,false,,
32,4,Charity Lawson_S32,0.08908441908842167,0.1,11,9,3,7,5,5,7,3,11,rank_v2,1,11,false,false,,
32,4,Harry Jowsey_S32,0.09203958723577535,0.0875,11,6,7,9,3,7,5,7,11,rank_v2,1,11,false,false,,
32,4,Jason Mraz_S32,0.08950406808782947,0.1,11,8,3,4,8,4,8,4,11,rank_v2,1,11,false,false,,
32,4,Lele Pons_S32,0.10139609357459388,0.09166666666666666,11,1,5,1,11,3,9,5,11,rank_v2,1,11,false,false,,
32,4,Mauricio Umansky_S32,0.09542302177760943,0.07916666666666666,11,3,9,7,5,8,4,9,11,rank_v2,1,11,false,false,,
32,4,Mira Sorvino_S32,0.09537219037482152,0.0875,11,4,7,4,8,6,6,8,11,rank_v2,1,11,false,false,,
32,4,Xochitl Gomez_S32,0.08891463902189031,0.1125,11,10,1,4,8,1,11,1,11,rank_v2,1,11,false,false,,
32,5,Alyson Hannigan_S32,0.10647171304507888,0.0875,10,2,9,6,4,8,3,9,11,rank_v2,1,11,false,false,,
32,5,Ariana Madix_S32,0.10209872231600939,0.1,10,6,5,6,4,7,4,6,11,rank_v2,1,11,false,false,,
32,5,Barry Williams_S32,0.1030735508898757,0.1,10,5,5,5,6,6,5,5,11,rank_v2,1,11,false,false,,
32,5,Charity Lawson_S32,0.09726987439682358,0.11666666666666667,10,7,1,2,9,1,10,2,11,rank_v2,1,11,false,false,,
32,5,Harry Jowsey_S32,0.10478871692055952,0.075,10,3,10,9,2,9,2,10,11,rank_v2,1,11,false,false,,
32,5,Jason Mraz_S32,0.09679899550368541,0.1125,10,9,3,8,3,4,7,3,11,rank_v2,1,11,false,false,,
32,5,Lele Pons_S32,0.1111932976926061,0.1,10,1,5,1,10,3,8,4,11,rank_v2,1,11,false,false,,
32,5,Mauricio Umansky_S32,0.10421191829926729,0.1,10,4,5,3,7,5,6,7,11,rank_v2,1,11,false,false,,
32,5,Mira Sorvino_S32,0.07712308274598029,0.09166666666666666,10,10,8,10,1,10,1,8,11,rank_v2,1,11,true,true,,
32,5,Xochitl Gomez_S32,0.0969701281901146,0.11666666666666667,10,8,1,3,7,2,9,1,11,rank_v2,1,11,false,false,,
32,6,Alyson Hannigan_S32,0.12205266159789632,0.09627329192546584,9,2,8,6,4,6,4,8,11,rank_v2,1,11,false,false,,
32,6,Ariana Madix_S32,0.1088693203578274,0.12732919254658384,9,7,2,3,6,2,8,2,11,rank_v2,1,11,false,false,,
32,6,Barry Williams_S32,0.11504505348382213,0.09937888198757763,9,4,7,7,3,7,3,7,11,rank_v2,1,11,false,false,,
32,6,Charity Lawson_S32,0.11439646182354041,0.11801242236024845,9,5,4,3,6,4,6,4,11,rank_v2,1,11,false,false,,
32,6,Harry Jowsey_S32,0.12138739859934772,0.09006211180124224,9,3,9,8,2,8,2,9,11,rank_v2,1,11,false,false,,
32,6,Jason Mraz_S32,0.1089411073839502,0.12111801242236025,9,6,3,3,6,5,5,3,11,rank_v2,1,11,false,false,,
32,6,Lele Pons_S32,0.1245866201754995,0.11490683229813664,9,1,5,1,9,1,9,5,11,rank_v2,1,11,false,false,,
32,6,Mauricio Umansky_S32,0.07916139179415568,0.10248447204968944,9,9,6,9,1,9,1,6,11,rank_v2,1,11,true,true,,
32,6,Xochitl Gomez_S32,0.10555998478396118,0.13043478260869565,9,8,1,3,6,3,7,1,11,rank_v2,1,11,false,false,,
32,7,Alyson Hannigan_S32,0.1395503557982912,0.12411347517730496,8,2,6,3,5,1,8,6,11,rank_v2,1,11,false,false,,
32,7,Ariana Madix_S32,0.12065081764948009,0.13120567375886524,8,6,1,1,8,5,4,2,11,rank_v2,1,11,false,false,,
32,7,Barry Williams_S32,0.14201014166430156,0.11524822695035461,8,1,7,3,5,3,6,7,11,rank_v2,1,11,false,false,,
32,7,Charity Lawson_S32,0.1358809850120201,0.1276595744680851,8,4,4,3,5,2,7,5,11,rank_v2,1,11,false,false,,
32,7,Harry Jowsey_S32,0.13834420362554706,0.11347517730496454,8,3,8,7,1,6,3,8,11,rank_v2,1,11,true,false,,
32,7,Jason Mraz_S32,0.12463143743500434,0.1276595744680851,8,5,4,6,3,4,5,4,11,rank_v2,1,11,false,false,,
32,7,Lele Pons_S32,0.08337564064151035,0.12943262411347517,8,8,3,7,1,8,1,3,11,rank_v2,1,11,false,true,,
32,7,Xochitl Gomez_S32,0.11555641817384325,0.13120567375886524,8,7,1,3,5,7,2,1,11,rank_v2,1,11,false,false,,
32,8,Alyson Hannigan_S32,0.14836689535459446,0.1422924901185771,7,4,4,4,3,4,4,4,11,rank_v2,1,11,false,false,,
32,8,Ariana Madix_S32,0.14759380613489861,0.16600790513833993,7,5,1,1,6,1,7,1,11,rank_v2,1,11,false,false,,
32,8,Barry Williams_S32,0.11060257559531922,0.1383399209486166,7,7,5,7,1,7,1,5,11,rank_v2,1,11,true,true,,
32,8,Charity Lawson_S32,0.14868979461778298,0.1541501976284585,7,3,3,1,6,2,6,3,11,rank_v2,1,11,false,false,,
32,8,Harry Jowsey_S32,0.14973935930174453,0.11067193675889328,7,2,7,6,2,6,2,7,11,rank_v2,1,11,false,false,,
32,8,Jason Mraz_S32,0.15120082120573278,0.13043478260869565,7,1,6,3,5,5,3,6,11,rank_v2,1,11,false,false,,
32,8,Xochitl Gomez_S32,0.14380674778992575,0.15810276679841898,7,6,2,4,3,3,5,2,11,rank_v2,1,11,false,false,,
32,9,Alyson Hannigan_S32,0.17601789640475168,0.14479638009049775,6,2,5,4,2,5,2,5,11,rank_v2,1,11,false,false,,
32,9,Ariana Madix_S32,0.17607149207339773,0.167420814479638,6,1,4,1,5,3,4,4,11,rank_v2,1,11,false,false,,
32,9,Charity Lawson_S32,0.17136485836843204,0.17194570135746606,6,3,3,3,4,4,3,3,11,rank_v2,1,11,false,false,,
32,9,Harry Jowsey_S32,0.14612175240088823,0.13574660633484162,6,6,6,6,1,6,1,6,11,rank_v2,1,11,true,true,,
32,9,Jason Mraz_S32,0.1682885837055856,0.19457013574660634,6,4,1,1,5,1,6,1,11,rank_v2,1,11,false,false,,
32,9,Xochitl Gomez_S32,0.16213541704694132,0.18552036199095023,6,5,2,4,2,2,5,2,11,rank_v2,1,11,false,false,,
32,10,Alyson Hannigan_S32,0.1985210951981773,0.17894736842105263,5,4,5,5,1,5,1,5,11,rank_v2,0,11,false,false,,
32,10,Ariana Madix_S32,0.20518026393242572,0.20350877192982456,5,1,3,1,4,1,5,3,11,rank_v2,0,11,false,false,,
32,10,Charity Lawson_S32,0.20088284672251017,0.20701754385964913,5,2,2,1,4,2,4,2,11,rank_v2,0,11,false,false,,
32,10,Jason Mraz_S32,0.19942022551304822,0.2,5,3,4,4,2,4,2,4,11,rank_v2,0,11,false,false,,
32,10,Xochitl Gomez_S32,0.19599556863384038,0.21052631578947367,5,5,1,3,3,3,3,1,11,rank_v2,0,11,false,false,,
32,11,Alyson Hannigan_S32,0.1845800688632896,0.18213058419243985,5,4,5,5,1,4,2,5,11,rank_v2,5,11,true,true,5,4
32,11,Ariana Madix_S32,0.20477740535967642,0.2027491408934708,5,3,3,3,3,3,3,3,11,rank_v2,5,11,true,true,3,3
32,11,Charity Lawson_S32,0.14746713199856099,0.2027491408934708,5,5,3,4,2,5,1,4,11,rank_v2,5,11,true,true,4,5
32,11,Jason Mraz_S32,0.20546272881662966,0.20618556701030927,5,2,1,2,4,2,4,2,11,rank_v2,5,11,true,true,2,2
32,11,Xochitl Gomez_S32,0.2577126649618487,0.20618556701030927,5,1,1,1,5,1,5,1,11,rank_v2,5,11,true,true,1,1
33,1,Anna Delvey_S33,0.04695356107274748,0.0728744939271255,13,13,9,11,3,13,1,8,9,rank_v2,0,9,false,false,,
33,1,Brooks Nader_S33,0.07063912712945249,0.0728744939271255,13,12,9,10,4,10,4,10,9,rank_v2,0,9,false,false,,
33,1,Chandler Kinney_S33,0.08048627046211107,0.0931174089068826,13,6,1,3,11,1,13,1,9,rank_v2,0,9,false,false,,
33,1,Danny Amendola_S33,0.08053890190382053,0.08097165991902834,13,5,5,5,9,5,9,5,9,rank_v2,0,9,false,false,,
33,1,Dwight Howard _S33,0.08262533475919094,0.08906882591093117,13,1,2,1,13,2,12,2,9,rank_v2,0,9,false,false,,
33,1,Eric Roberts_S33,0.07879497720827291,0.06072874493927125,13,10,13,12,1,12,2,13,9,rank_v2,0,9,false,false,,
33,1,Ilona Maher_S33,0.07889781185275917,0.0728744939271255,13,9,9,9,5,8,6,9,9,rank_v2,0,9,false,false,,
33,1,Jenn Tran_S33,0.07970317042824952,0.07692307692307693,13,8,6,7,6,7,7,6,9,rank_v2,0,9,false,false,,
33,1,Joey Graziadei_S33,0.07970703495652164,0.08502024291497975,13,7,3,5,9,4,10,4,9,rank_v2,0,9,false,false,,
33,1,Phaedra Parks_S33,0.08095547395921228,0.07692307692307693,13,4,6,5,9,6,8,7,9,rank_v2,0,9,false,false,,
33,1,Reginald VelJohnson_S33,0.07813258457865946,0.06477732793522267,13,11,12,12,1,11,3,12,9,rank_v2,0,9,false,false,,
33,1,Stephen Nedoroscik_S33,0.08142227340680919,0.08502024291497975,13,2,3,2,12,3,11,3,9,rank_v2,0,9,false,false,,
33,1,Tori Spelling_S33,0.08114347828219218,0.06882591093117409,13,3,11,7,6,9,5,11,9,rank_v2,0,9,false,false,,
33,2,Anna Delvey_S33,0.03160757913677774,0.06589147286821706,13,13,11,13,1,13,1,11,9,rank_v2,2,9,true,true,,
33,2,Brooks Nader_S33,0.07451730398588781,0.07751937984496124,13,11,8,9,5,9,5,8,9,rank_v2,2,9,false,false,,
33,2,Chandler Kinney_S33,0.08421490337851464,0.09302325581395349,13,7,1,3,10,1,13,1,9,rank_v2,2,9,false,false,,
33,2,Danny Amendola_S33,0.08627619940172677,0.08139534883720931,13,1,6,2,12,5,9,7,9,rank_v2,2,9,false,false,,
33,2,Dwight Howard _S33,0.08536712405901727,0.08527131782945736,13,3,3,1,13,2,12,3,9,rank_v2,2,9,false,false,,
33,2,Eric Roberts_S33,0.08214514101342843,0.05813953488372093,13,10,12,12,2,11,3,12,9,rank_v2,2,9,true,false,,
33,2,Ilona Maher_S33,0.08472851171893747,0.08139534883720931,13,5,6,6,7,7,7,5,9,rank_v2,2,9,false,false,,
33,2,Jenn Tran_S33,0.08490250923706594,0.07364341085271318,13,4,9,8,6,8,6,9,9,rank_v2,2,9,false,false,,
33,2,Joey Graziadei_S33,0.08428656827357991,0.08527131782945736,13,6,3,5,9,3,11,4,9,rank_v2,2,9,false,false,,
33,2,Phaedra Parks_S33,0.08567547156791384,0.08139534883720931,13,2,6,3,10,6,8,6,9,rank_v2,2,9,false,false,,
33,2,Reginald VelJohnson_S33,0.08335352538714438,0.05813953488372093,13,9,12,10,3,10,4,13,9,rank_v2,2,9,false,false,,
33,2,Stephen Nedoroscik_S33,0.08367283698077832,0.08527131782945736,13,8,3,6,7,4,10,2,9,rank_v2,2,9,false,false,,
33,2,Tori Spelling_S33,0.04925232585922809,0.07364341085271318,13,12,9,10,3,12,2,10,9,rank_v2,2,9,false,true,,
33,3,Brooks Nader_S33,0.08678831084400948,0.0959119496855346,11,10,5,9,3,8,4,5,9,rank_v2,2,9,false,false,,
33,3,Chandler Kinney_S33,0.09798753578763528,0.10849056603773585,11,6,2,2,9,2,10,2,9,rank_v2,2,9,false,false,,
33,3,Danny Amendola_S33,0.0986987403261821,0.09433962264150944,11,4,6,5,6,5,7,6,9,rank_v2,2,9,false,false,,
33,3,Dwight Howard _S33,0.09880424318832057,0.08176100628930817,11,3,9,7,4,9,3,9,9,rank_v2,2,9,false,false,,
33,3,Eric Roberts_S33,0.0962985097247946,0.07232704402515723,11,8,10,10,2,10,2,10,9,rank_v2,2,9,true,true,,
33,3,Ilona Maher_S33,0.10029602532837952,0.0880503144654088,11,1,7,2,9,6,6,8,9,rank_v2,2,9,false,false,,
33,3,Jenn Tran_S33,0.09674021368479635,0.09748427672955975,11,7,3,5,6,3,9,4,9,rank_v2,2,9,false,false,,
33,3,Joey Graziadei_S33,0.09863694114764888,0.11006289308176101,11,5,1,1,11,1,11,1,9,rank_v2,2,9,false,false,,
33,3,Phaedra Parks_S33,0.09946399240545883,0.0880503144654088,11,2,7,4,8,7,5,7,9,rank_v2,2,9,false,false,,
33,3,Reginald VelJohnson_S33,0.0305237947734646,0.0660377358490566,11,11,11,11,1,11,1,11,9,rank_v2,2,9,true,true,,
33,3,Stephen Nedoroscik_S33,0.09576169278931188,0.09748427672955975,11,9,3,7,4,4,8,3,9,rank_v2,2,9,false,false,,
33,4,Brooks Nader_S33,0.08538556007204273,0.10884353741496598,9,9,6,9,1,9,1,5,9,rank_v2,1,9,true,true,,
33,4,Chandler Kinney_S33,0.11398032503522239,0.10884353741496598,9,5,6,6,3,5,5,7,9,rank_v2,1,9,false,false,,
33,4,Danny Amendola_S33,0.11617531640158839,0.12244897959183673,9,3,1,1,9,1,9,1,9,rank_v2,1,9,false,false,,
33,4,Dwight Howard _S33,0.11769811763274839,0.09863945578231292,9,1,9,4,5,8,2,9,9,rank_v2,1,9,false,false,,
33,4,Ilona Maher_S33,0.1169099575626773,0.10884353741496598,9,2,6,2,7,3,7,8,9,rank_v2,1,9,false,false,,
33,4,Jenn Tran_S33,0.11391551589309072,0.10884353741496598,9,6,6,8,2,6,4,4,9,rank_v2,1,9,false,false,,
33,4,Joey Graziadei_S33,0.11143261495225766,0.12244897959183673,9,7,1,2,7,2,8,2,9,rank_v2,1,9,false,false,,
33,4,Phaedra Parks_S33,0.11523660361344149,0.10884353741496598,9,4,6,4,5,4,6,6,9,rank_v2,1,9,false,false,,
33,4,Stephen Nedoroscik_S33,0.10926598883693048,0.11224489795918367,9,8,3,6,3,7,3,3,9,rank_v2,1,9,false,false,,
33,5,Chandler Kinney_S33,0.12298553878763935,0.13366336633663367,8,7,1,4,4,2,7,1,9,rank_v2,1,9,false,false,,
33,5,Danny Amendola_S33,0.13369487108707828,0.12623762376237624,8,2,4,1,8,1,8,5,9,rank_v2,1,9,false,false,,
33,5,Dwight Howard _S33,0.13341315873502899,0.1188118811881188,8,3,7,7,2,7,2,6,9,rank_v2,1,9,false,false,,
33,5,Ilona Maher_S33,0.12604698017509253,0.12871287128712872,8,5,2,2,7,4,5,2,9,rank_v2,1,9,false,false,,
33,5,Jenn Tran_S33,0.12945660208425033,0.12623762376237624,8,4,4,4,4,3,6,4,9,rank_v2,1,9,false,false,,
33,5,Joey Graziadei_S33,0.12471480439234851,0.12871287128712872,8,6,2,4,4,5,4,3,9,rank_v2,1,9,false,false,,
33,5,Phaedra Parks_S33,0.09563582178917286,0.1188118811881188,8,8,7,8,1,8,1,8,9,rank_v2,1,9,true,true,,
33,5,Stephen Nedoroscik_S33,0.1340522229493912,0.1188118811881188,8,1,7,4,4,6,3,7,9,rank_v2,1,9,false,false,,
33,6,Chandler Kinney_S33,0.1411297629218721,0.1553398058252427,7,5,1,1,6,2,6,1,9,rank_v2,1,9,false,false,,
33,6,Danny Amendola_S33,0.16053956444451276,0.13592233009708737,7,1,5,1,6,3,5,5,9,rank_v2,1,9,false,false,,
33,6,Dwight Howard _S33,0.15311790927487937,0.15048543689320387,7,4,3,3,4,1,7,4,9,rank_v2,1,9,false,false,,
33,6,Ilona Maher_S33,0.15729197010631632,0.11650485436893204,7,2,7,6,2,6,2,7,9,rank_v2,1,9,false,false,,
33,6,Jenn Tran_S33,0.09439101663533835,0.15048543689320387,7,7,3,7,1,7,1,3,9,rank_v2,1,9,true,true,,
33,6,Joey Graziadei_S33,0.1390035242576544,0.1553398058252427,7,6,1,3,4,4,4,2,9,rank_v2,1,9,false,false,,
33,6,Stephen Nedoroscik_S33,0.15452625235943043,0.13592233009708737,7,3,5,5,3,5,3,6,9,rank_v2,1,9,false,false,,
33,7,Chandler Kinney_S33,0.1677958617240621,0.1875,6,4,1,1,6,1,6,1,9,rank_v2,1,9,false,false,,
33,7,Danny Amendola_S33,0.1729330703263984,0.159375,6,1,5,3,4,5,2,5,9,rank_v2,1,9,false,false,,
33,7,Dwight Howard _S33,0.15318843668281046,0.15,6,6,6,6,1,6,1,6,9,rank_v2,1,9,true,true,,
33,7,Ilona Maher_S33,0.17131685414601028,0.1625,6,2,4,3,4,4,3,4,9,rank_v2,1,9,false,false,,
33,7,Joey Graziadei_S33,0.16479903176757985,0.171875,6,5,2,5,2,3,4,2,9,rank_v2,1,9,false,false,,
33,7,Stephen Nedoroscik_S33,0.16996674535313877,0.16875,6,3,3,3,4,2,5,3,9,rank_v2,1,9,false,false,,
33,8,Chandler Kinney_S33,0.1972703652333522,0.20714285714285716,5,4,1,1,4,1,5,1,9,rank_v2,0,9,false,false,,
33,8,Danny Amendola_S33,0.2039881026667388,0.19285714285714287,5,1,4,1,4,4,2,4,9,rank_v2,0,9,false,false,,
33,8,Ilona Maher_S33,0.2006543086882802,0.20357142857142857,5,3,3,3,2,2,4,3,9,rank_v2,0,9,false,false,,
33,8,Joey Graziadei_S33,0.19691615016894712,0.20714285714285716,5,5,1,3,2,3,3,2,9,rank_v2,0,9,false,false,,
33,8,Stephen Nedoroscik_S33,0.20117107324268238,0.18928571428571428,5,2,5,5,1,5,1,5,9,rank_v2,0,9,false,false,,
33,9,Chandler Kinney_S33,0.13774194507687523,0.20618556701030927,5,5,1,3,2,5,1,1,9,rank_v2,5,9,true,true,3,5
33,9,Danny Amendola_S33,0.20077122546714285,0.19243986254295534,5,3,5,5,1,3,3,5,9,rank_v2,5,9,true,true,5,3
33,9,Ilona Maher_S33,0.2605360111326778,0.1958762886597938,5,1,4,2,4,1,5,4,9,rank_v2,5,9,true,true,2,1
33,9,Joey Graziadei_S33,0.22662737410473655,0.2027491408934708,5,2,2,1,5,2,4,3,9,rank_v2,5,9,true,true,1,2
33,9,Stephen Nedoroscik_S33,0.1743234442185628,0.2027491408934708,5,4,2,3,2,4,2,2,9,rank_v2,5,9,true,true,3,4
34,1,Alix Earle_S34,0.07360826623854873,0.07926829268292683,14,10,4,6,8,3,12,4,11,rank_v2,0,11,false,false,,
34,1,Andy Richter_S34,0.06604495542313399,0.054878048780487805,14,12,13,14,1,14,1,13,11,rank_v2,0,11,false,false,,
34,1,Baron Davis_S34,0.07444281031759936,0.06097560975609756,14,6,10,9,5,10,5,9,11,rank_v2,0,11,false,false,,
