contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cum_avg_score,diff_prev_week,diff_cum_avg
Anne Heche_S29,Anne Heche,29,4,21.0,7.0,3,7.0,7.0,13,15.0,18.0,6.0,3.0
Veron Davis_S29,Veron Davis,29,4,22.0,7.333333333333333,3,7.0,8.0,9,22.0,19.75,0.0,2.25
AJ McLean_S29,AJ McLean,29,5,24.0,8.0,3,8.0,8.0,7,24.0,21.2,0.0,2.8000000000000007
Jesse Metcalfe_S29,Jesse Metcalfe,29,5,19.0,6.333333333333333,3,6.0,7.0,11,21.0,19.6,-2.0,-0.6000000000000014
Veron Davis_S29,Veron Davis,29,5,21.0,7.0,3,7.0,7.0,10,22.0,20.0,-1.0,1.0
Chrishell Stause_S29,Chrishell Stause,29,5,19.0,6.333333333333333,3,6.0,7.0,12,22.0,18.8,-3.0,0.1999999999999993
Jeannie Mai_S29,Jeannie Mai,29,5,24.0,8.0,3,8.0,8.0,6,21.0,20.6,3.0,3.3999999999999986
Justina Machado_S29,Justina Machado,29,5,24.0,8.0,3,8.0,8.0,8,24.0,21.8,0.0,2.1999999999999993
Nelly_S29,Nelly,29,5,24.0,8.0,3,8.0,8.0,5,21.0,19.4,3.0,4.600000000000001
Skai Jackson_S29,Skai Jackson,29,5,24.0,8.0,3,8.0,8.0,9,28.0,21.2,-4.0,2.8000000000000007
Johnny Weir_S29,Johnny Weir,29,5,29.0,9.666666666666666,3,9.0,10.0,1,24.0,22.6,5.0,6.399999999999999
Nev Schulman_S29,Nev Schulman,29,5,26.0,8.666666666666666,3,8.0,9.0,4,24.0,23.0,2.0,3.0
Monica Aldama_S29,Monica Aldama,29,5,26.0,8.666666666666666,3,8.0,9.0,3,24.0,21.2,2.0,4.800000000000001
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,5,27.0,9.0,3,9.0,9.0,2,25.0,23.4,2.0,3.6000000000000014
AJ McLean_S29,AJ McLean,29,6,27.0,9.0,3,9.0,9.0,3,24.0,22.166666666666668,3.0,4.833333333333332
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,6,27.0,9.0,3,9.0,9.0,4,27.0,24.0,0.0,3.0
Nev Schulman_S29,Nev Schulman,29,6,26.0,8.666666666666666,3,8.0,9.0,5,26.0,23.5,0.0,2.5
Johnny Weir_S29,Johnny Weir,29,6,22.0,7.333333333333333,3,7.0,8.0,9,29.0,22.5,-7.0,-0.5
Nelly_S29,Nelly,29,6,24.0,8.0,3,8.0,8.0,7,24.0,20.166666666666668,0.0,3.833333333333332
Justina Machado_S29,Justina Machado,29,6,27.0,9.0,3,9.0,9.0,1,24.0,22.666666666666668,3.0,4.333333333333332
Chrishell Stause_S29,Chrishell Stause,29,6,24.0,8.0,3,8.0,8.0,8,19.0,19.666666666666668,5.0,4.333333333333332
Monica Aldama_S29,Monica Aldama,29,6,27.0,9.0,3,9.0,9.0,2,26.0,22.166666666666668,1.0,4.833333333333332
Veron Davis_S29,Veron Davis,29,6,21.0,7.0,3,7.0,7.0,10,21.0,20.166666666666668,0.0,0.8333333333333321
Jeannie Mai_S29,Jeannie Mai,29,6,25.0,8.333333333333334,3,8.0,9.0,6,24.0,21.333333333333332,1.0,3.666666666666668
Skai Jackson_S29,Skai Jackson,29,6,18.0,6.0,3,6.0,6.0,11,24.0,20.666666666666668,-6.0,-2.666666666666668
Nev Schulman_S29,Nev Schulman,29,7,30.0,10.0,3,10.0,10.0,1,26.0,24.428571428571427,4.0,5.571428571428573
Chrishell Stause_S29,Chrishell Stause,29,7,26.0,8.666666666666666,3,8.0,9.0,7,24.0,20.571428571428573,2.0,5.428571428571427
Nelly_S29,Nelly,29,7,27.0,9.0,3,9.0,9.0,3,24.0,21.142857142857142,3.0,5.857142857142858
Justina Machado_S29,Justina Machado,29,7,26.0,8.666666666666666,3,8.0,9.0,6,27.0,23.142857142857142,-1.0,2.8571428571428577
Jeannie Mai_S29,Jeannie Mai,29,7,25.0,8.333333333333334,3,8.0,9.0,8,25.0,21.857142857142858,0.0,3.1428571428571423
Johnny Weir_S29,Johnny Weir,29,7,27.0,9.0,3,9.0,9.0,4,22.0,23.142857142857142,5.0,3.8571428571428577
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,7,24.0,8.0,3,7.0,9.0,9,27.0,24.0,-3.0,0.0
AJ McLean_S29,AJ McLean,29,7,26.0,8.666666666666666,3,8.0,9.0,5,27.0,22.714285714285715,-1.0,3.2857142857142847
Monica Aldama_S29,Monica Aldama,29,7,22.0,7.333333333333333,3,7.0,8.0,10,27.0,22.142857142857142,-5.0,-0.14285714285714235
Skai Jackson_S29,Skai Jackson,29,7,27.0,9.0,3,9.0,9.0,2,18.0,21.571428571428573,9.0,5.428571428571427
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,8,28.0,9.333333333333334,3,9.0,10.0,4,24.0,24.5,4.0,3.5
AJ McLean_S29,AJ McLean,29,8,27.0,9.0,3,9.0,9.0,5,26.0,23.25,1.0,3.75
Skai Jackson_S29,Skai Jackson,29,8,26.9998,8.999933333333333,3,8.6666,9.6666,7,27.0,22.249975,-0.00019999999999953388,4.749825000000001
Johnny Weir_S29,Johnny Weir,29,8,30.0,10.0,3,10.0,10.0,2,27.0,24.0,3.0,6.0
Nelly_S29,Nelly,29,8,24.0,8.0,3,8.0,8.0,8,27.0,21.5,-3.0,2.5
Chrishell Stause_S29,Chrishell Stause,29,8,27.0,9.0,3,9.0,9.0,6,26.0,21.375,1.0,5.625
Justina Machado_S29,Justina Machado,29,8,28.9998,9.6666,3,9.6666,9.6666,3,26.0,23.874975,2.9998000000000005,5.124825000000001
Nev Schulman_S29,Nev Schulman,29,8,30.0,10.0,3,10.0,10.0,1,30.0,25.125,0.0,4.875
Skai Jackson_S29,Skai Jackson,29,9,28.9998,9.6666,3,9.6666,9.6666,3,26.9998,22.999955555555555,2.0,5.999844444444445
Johnny Weir_S29,Johnny Weir,29,9,30.0,10.0,3,10.0,10.0,1,30.0,24.666666666666668,0.0,5.333333333333332
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,9,30.0,10.0,3,10.0,10.0,2,28.0,25.11111111111111,2.0,4.888888888888889
Nelly_S29,Nelly,29,9,24.0,8.0,3,8.0,8.0,7,24.0,21.77777777777778,0.0,2.2222222222222214
Nev Schulman_S29,Nev Schulman,29,9,28.9998,9.6666,3,9.6666,9.6666,4,30.0,25.555533333333333,-1.0001999999999995,3.4442666666666675
Justina Machado_S29,Justina Machado,29,9,25.9998,8.6666,3,8.6666,8.6666,5,28.9998,24.111066666666666,-3.0,1.8887333333333345
AJ McLean_S29,AJ McLean,29,9,24.9998,8.333266666666667,3,7.6666,8.6666,6,27.0,23.444422222222222,-2.0001999999999995,1.5553777777777782
Nelly_S29,Nelly,29,10,28.0,9.333333333333334,3,9.0,9.5,6,24.0,22.4,4.0,5.600000000000001
Johnny Weir_S29,Johnny Weir,29,10,28.5,9.5,3,9.5,9.5,4,30.0,25.05,-1.5,3.4499999999999993
Skai Jackson_S29,Skai Jackson,29,10,28.5,9.5,3,9.5,9.5,5,28.9998,23.54996,-0.49980000000000047,4.950040000000001
Justina Machado_S29,Justina Machado,29,10,29.0,9.666666666666666,3,9.5,10.0,3,25.9998,24.59996,3.0001999999999995,4.400040000000001
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,10,30.0,10.0,3,10.0,10.0,2,30.0,25.6,0.0,4.399999999999999
Nev Schulman_S29,Nev Schulman,29,10,30.0,10.0,3,10.0,10.0,1,28.9998,25.99998,1.0001999999999995,4.000019999999999
Nev Schulman_S29,Nev Schulman,29,11,30.0,10.0,3,10.0,10.0,1,30.0,26.363618181818183,0.0,3.6363818181818175
Nelly_S29,Nelly,29,11,28.5,9.5,3,9.5,9.5,4,28.0,22.954545454545453,0.5,5.545454545454547
Justina Machado_S29,Justina Machado,29,11,30.0,10.0,3,10.0,10.0,3,29.0,25.090872727272725,1.0,4.909127272727275
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,11,30.0,10.0,3,10.0,10.0,2,30.0,26.0,0.0,4.0
Kenya Moore_S30,Kenya Moore,30,1,26.0,6.5,4,6.0,7.0,6,,26.0,,0.0
Amanda Kloots_S30,Amanda Kloots,30,1,28.0,7.0,4,7.0,7.0,3,,28.0,,0.0
Brian Austin Green_S30,Brian Austin Green,30,1,24.0,6.0,4,6.0,6.0,11,,24.0,,0.0
Matt James_S30,Matt James,30,1,24.0,6.0,4,6.0,6.0,10,,24.0,,0.0
Christine Chiu_S30,Christine Chiu,30,1,25.0,6.25,4,6.0,7.0,7,,25.0,,0.0
Melora Hardin_S30,Melora Hardin,30,1,26.0,6.5,4,6.0,7.0,5,,26.0,,0.0
Suni Lee_S30,Suni Lee,30,1,28.0,7.0,4,7.0,7.0,2,,28.0,,0.0
Martin Kove_S30,Martin Kove,30,1,13.0,3.25,4,3.0,4.0,15,,13.0,,0.0
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,1,24.0,6.0,4,6.0,6.0,9,,24.0,,0.0
Cody Rigsby_S30,Cody Rigsby,30,1,24.0,6.0,4,6.0,6.0,12,,24.0,,0.0
Melanie C_S30,Melanie C,30,1,27.0,6.75,4,6.0,7.0,4,,27.0,,0.0
Jimmie Allen_S30,Jimmie Allen,30,1,22.0,5.5,4,5.0,6.0,13,,22.0,,0.0
JoJo Siwa_S30,JoJo Siwa,30,1,29.0,7.25,4,7.0,8.0,1,,29.0,,0.0
Iman Shumpert_S30,Iman Shumpert,30,1,21.0,5.25,4,4.0,7.0,14,,21.0,,0.0
Olivia Jade_S30,Olivia Jade,30,1,25.0,6.25,4,6.0,7.0,8,,25.0,,0.0
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,2,26.0,6.5,4,5.0,7.0,8,24.0,25.0,2.0,1.0
Melora Hardin_S30,Melora Hardin,30,2,27.0,6.75,4,6.0,7.0,6,26.0,26.5,1.0,0.5
Matt James_S30,Matt James,30,2,22.0,5.5,4,5.0,6.0,14,24.0,23.0,-2.0,-1.0
Brian Austin Green_S30,Brian Austin Green,30,2,23.0,5.75,4,5.0,6.0,13,24.0,23.5,-1.0,-0.5
Melanie C_S30,Melanie C,30,2,30.0,7.5,4,7.0,8.0,3,27.0,28.5,3.0,1.5
JoJo Siwa_S30,JoJo Siwa,30,2,31.0,7.75,4,7.0,8.0,2,29.0,30.0,2.0,1.0
Iman Shumpert_S30,Iman Shumpert,30,2,25.0,6.25,4,6.0,7.0,9,21.0,23.0,4.0,2.0
Martin Kove_S30,Martin Kove,30,2,15.0,3.75,4,3.0,4.0,15,13.0,14.0,2.0,1.0
Suni Lee_S30,Suni Lee,30,2,28.0,7.0,4,7.0,7.0,4,28.0,28.0,0.0,0.0
Kenya Moore_S30,Kenya Moore,30,2,24.0,6.0,4,6.0,6.0,10,26.0,25.0,-2.0,-1.0
Amanda Kloots_S30,Amanda Kloots,30,2,32.0,8.0,4,8.0,8.0,1,28.0,30.0,4.0,2.0
Jimmie Allen_S30,Jimmie Allen,30,2,27.0,6.75,4,6.0,7.0,5,22.0,24.5,5.0,2.5
Cody Rigsby_S30,Cody Rigsby,30,2,24.0,6.0,4,6.0,6.0,11,24.0,24.0,0.0,0.0
Christine Chiu_S30,Christine Chiu,30,2,24.0,6.0,4,6.0,6.0,12,25.0,24.5,-1.0,-0.5
Olivia Jade_S30,Olivia Jade,30,2,27.0,6.75,4,6.0,7.0,7,25.0,26.0,2.0,1.0
Christine Chiu_S30,Christine Chiu,30,3,21.0,7.0,3,7.0,7.0,9,24.0,23.333333333333332,-3.0,-2.333333333333332
Melora Hardin_S30,Melora Hardin,30,3,23.0,7.666666666666667,3,7.0,8.0,4,27.0,25.333333333333332,-4.0,-2.333333333333332
Cody Rigsby_S30,Cody Rigsby,30,3,18.0,6.0,3,6.0,6.0,14,24.0,22.0,-6.0,-4.0
Iman Shumpert_S30,Iman Shumpert,30,3,19.0,6.333333333333333,3,6.0,7.0,13,25.0,21.666666666666668,-6.0,-2.666666666666668
Jimmie Allen_S30,Jimmie Allen,30,3,20.0,6.666666666666667,3,6.0,8.0,11,27.0,23.0,-7.0,-3.0
Suni Lee_S30,Suni Lee,30,3,21.0,7.0,3,7.0,7.0,8,28.0,25.666666666666668,-7.0,-4.666666666666668
Olivia Jade_S30,Olivia Jade,30,3,24.0,8.0,3,8.0,8.0,1,27.0,25.333333333333332,-3.0,-1.3333333333333321
JoJo Siwa_S30,JoJo Siwa,30,3,24.0,8.0,3,8.0,8.0,3,31.0,28.0,-7.0,-4.0
Kenya Moore_S30,Kenya Moore,30,3,21.0,7.0,3,7.0,7.0,7,24.0,23.666666666666668,-3.0,-2.666666666666668
Amanda Kloots_S30,Amanda Kloots,30,3,24.0,8.0,3,8.0,8.0,2,32.0,28.0,-8.0,-4.0
Matt James_S30,Matt James,30,3,20.0,6.666666666666667,3,6.0,7.0,10,22.0,22.0,-2.0,-2.0
Brian Austin Green_S30,Brian Austin Green,30,3,19.0,6.333333333333333,3,6.0,7.0,12,23.0,22.0,-4.0,-3.0
Melanie C_S30,Melanie C,30,3,22.0,7.333333333333333,3,7.0,8.0,6,30.0,26.333333333333332,-8.0,-4.333333333333332
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,3,22.0,7.333333333333333,3,7.0,8.0,5,26.0,24.0,-4.0,-2.0
Iman Shumpert_S30,Iman Shumpert,30,4,31.5,7.875,4,6.5,8.5,9,19.0,24.125,12.5,7.375
Melora Hardin_S30,Melora Hardin,30,4,36.5,9.125,4,9.0,9.5,1,23.0,28.125,13.5,8.375
Amanda Kloots_S30,Amanda Kloots,30,4,34.0,8.5,4,8.5,8.5,4,24.0,29.5,10.0,4.5
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,4,32.5,8.125,4,7.5,8.5,8,22.0,26.125,10.5,6.375
Kenya Moore_S30,Kenya Moore,30,4,29.5,7.375,4,7.0,8.0,10,21.0,25.125,8.5,4.375
Suni Lee_S30,Suni Lee,30,4,34.0,8.5,4,8.0,9.0,5,21.0,27.75,13.0,6.25
Olivia Jade_S30,Olivia Jade,30,4,35.0,8.75,4,8.0,9.0,2,24.0,27.75,11.0,7.25
Jimmie Allen_S30,Jimmie Allen,30,4,32.5,8.125,4,7.5,8.5,7,20.0,25.375,12.5,7.125
JoJo Siwa_S30,JoJo Siwa,30,4,35.0,8.75,4,8.5,9.0,3,24.0,29.75,11.0,5.25
Matt James_S30,Matt James,30,4,28.5,7.125,4,6.5,7.5,12,20.0,23.625,8.5,4.875
Brian Austin Green_S30,Brian Austin Green,30,4,26.0,6.5,4,6.0,7.0,13,19.0,23.0,7.0,3.0
Melanie C_S30,Melanie C,30,4,33.0,8.25,4,8.0,8.5,6,22.0,28.0,11.0,5.0
Cody Rigsby_S30,Cody Rigsby,30,4,29.0,7.25,4,6.5,7.5,11,18.0,23.75,11.0,5.25
Melora Hardin_S30,Melora Hardin,30,5,36.0,9.0,4,9.0,9.0,7,36.5,29.7,-0.5,6.300000000000001
Cody Rigsby_S30,Cody Rigsby,30,5,32.0,8.0,4,8.0,8.0,10,29.0,25.4,3.0,6.600000000000001
Suni Lee_S30,Suni Lee,30,5,36.0,9.0,4,9.0,9.0,4,34.0,29.4,2.0,6.600000000000001
Melanie C_S30,Melanie C,30,5,36.0,9.0,4,9.0,9.0,5,33.0,29.6,3.0,6.399999999999999
Kenya Moore_S30,Kenya Moore,30,5,36.0,9.0,4,9.0,9.0,6,29.5,27.3,6.5,8.7
Iman Shumpert_S30,Iman Shumpert,30,5,28.0,7.0,4,7.0,7.0,11,31.5,24.9,-3.5,3.1000000000000014
JoJo Siwa_S30,JoJo Siwa,30,5,40.0,10.0,4,10.0,10.0,1,35.0,31.8,5.0,8.2
Olivia Jade_S30,Olivia Jade,30,5,36.0,9.0,4,9.0,9.0,3,35.0,29.4,1.0,6.600000000000001
Jimmie Allen_S30,Jimmie Allen,30,5,34.0,8.5,4,8.0,9.0,8,32.5,27.1,1.5,6.899999999999999
Amanda Kloots_S30,Amanda Kloots,30,5,39.0,9.75,4,9.0,10.0,2,34.0,31.4,5.0,7.600000000000001
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,5,32.0,8.0,4,8.0,8.0,9,32.5,27.3,-0.5,4.699999999999999
Olivia Jade_S30,Olivia Jade,30,6,36.0,9.0,4,9.0,9.0,6,36.0,30.5,0.0,5.5
Amanda Kloots_S30,Amanda Kloots,30,6,38.0,9.5,4,9.0,10.0,4,39.0,32.5,-1.0,5.5
Kenya Moore_S30,Kenya Moore,30,6,32.0,8.0,4,8.0,8.0,10,36.0,28.083333333333332,-4.0,3.916666666666668
Cody Rigsby_S30,Cody Rigsby,30,6,36.0,9.0,4,9.0,9.0,7,32.0,27.166666666666668,4.0,8.833333333333332
Suni Lee_S30,Suni Lee,30,6,36.0,9.0,4,9.0,9.0,5,36.0,30.5,0.0,5.5
Jimmie Allen_S30,Jimmie Allen,30,6,38.0,9.5,4,9.0,10.0,3,34.0,28.916666666666668,4.0,9.083333333333332
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,6,34.0,8.5,4,8.0,9.0,9,32.0,28.416666666666668,2.0,5.583333333333332
Iman Shumpert_S30,Iman Shumpert,30,6,40.0,10.0,4,10.0,10.0,2,28.0,27.416666666666668,12.0,12.583333333333332
Melora Hardin_S30,Melora Hardin,30,6,34.0,8.5,4,8.0,9.0,8,36.0,30.416666666666668,-2.0,3.583333333333332
JoJo Siwa_S30,JoJo Siwa,30,6,40.0,10.0,4,10.0,10.0,1,40.0,33.166666666666664,0.0,6.833333333333336
JoJo Siwa_S30,JoJo Siwa,30,7,39.0,9.75,4,9.0,10.0,2,40.0,34.0,-1.0,5.0
Cody Rigsby_S30,Cody Rigsby,30,7,36.0,9.0,4,8.5,9.5,5,36.0,28.428571428571427,0.0,7.571428571428573
Jimmie Allen_S30,Jimmie Allen,30,7,38.0,9.5,4,9.0,10.0,4,38.0,30.214285714285715,0.0,7.785714285714285
Amanda Kloots_S30,Amanda Kloots,30,7,34.0,8.5,4,8.25,9.25,8,38.0,32.714285714285715,-4.0,1.2857142857142847
Iman Shumpert_S30,Iman Shumpert,30,7,34.0,8.5,4,7.5,9.5,6,40.0,28.357142857142858,-6.0,5.642857142857142
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,7,32.0,8.0,4,8.0,8.0,9,34.0,28.928571428571427,-2.0,3.071428571428573
Olivia Jade_S30,Olivia Jade,30,7,42.0,10.5,4,9.0,11.0,1,36.0,32.142857142857146,6.0,9.857142857142854
Suni Lee_S30,Suni Lee,30,7,34.0,8.5,4,8.25,9.25,7,36.0,31.0,-2.0,3.0
Melora Hardin_S30,Melora Hardin,30,7,38.0,9.5,4,9.5,9.5,3,34.0,31.5,4.0,6.5
Melora Hardin_S30,Melora Hardin,30,8,42.0,10.5,4,10.5,10.5,3,38.0,32.8125,4.0,9.1875
Jimmie Allen_S30,Jimmie Allen,30,8,32.0,8.0,4,8.0,8.0,8,38.0,30.4375,-6.0,1.5625
JoJo Siwa_S30,JoJo Siwa,30,8,41.0,10.25,4,9.5,10.5,4,39.0,34.875,2.0,6.125
Suni Lee_S30,Suni Lee,30,8,42.0,10.5,4,10.5,10.5,2,34.0,32.375,8.0,9.625
Cody Rigsby_S30,Cody Rigsby,30,8,38.0,9.5,4,9.0,10.0,5,36.0,29.625,2.0,8.375
Iman Shumpert_S30,Iman Shumpert,30,8,35.0,8.75,4,8.0,9.0,7,34.0,29.1875,1.0,5.8125
Amanda Kloots_S30,Amanda Kloots,30,8,42.0,10.5,4,10.5,10.5,1,34.0,33.875,8.0,8.125
Olivia Jade_S30,Olivia Jade,30,8,36.0,9.0,4,9.0,9.0,6,42.0,32.625,-6.0,3.375
Melora Hardin_S30,Melora Hardin,30,9,36.0,9.0,4,8.5,9.5,5,42.0,33.166666666666664,-6.0,2.8333333333333357
Cody Rigsby_S30,Cody Rigsby,30,9,35.5,8.875,4,8.5,9.0,6,38.0,30.27777777777778,-2.5,5.222222222222221
Amanda Kloots_S30,Amanda Kloots,30,9,39.5,9.875,4,9.5,10.0,2,42.0,34.5,-2.5,5.0
Suni Lee_S30,Suni Lee,30,9,37.5,9.375,4,9.0,10.0,3,42.0,32.94444444444444,-4.5,4.555555555555557
Iman Shumpert_S30,Iman Shumpert,30,9,37.5,9.375,4,9.0,10.0,4,35.0,30.11111111111111,2.5,7.388888888888889
JoJo Siwa_S30,JoJo Siwa,30,9,40.0,10.0,4,10.0,10.0,1,41.0,35.44444444444444,-1.0,4.555555555555557
Amanda Kloots_S30,Amanda Kloots,30,10,39.0,9.75,4,9.5,10.0,3,39.5,34.95,-0.5,4.049999999999997
Iman Shumpert_S30,Iman Shumpert,30,10,40.0,10.0,4,10.0,10.0,2,37.5,31.1,2.5,8.899999999999999
JoJo Siwa_S30,JoJo Siwa,30,10,40.0,10.0,4,10.0,10.0,1,40.0,35.9,0.0,4.100000000000001
Cody Rigsby_S30,Cody Rigsby,30,10,38.0,9.5,4,9.5,9.5,4,35.5,31.05,2.5,6.949999999999999
Joseph Baena_S31,Joseph Baena,31,1,23.0,5.75,4,5.0,6.0,9,,23.0,,0.0
Gabby Windey_S31,Gabby Windey,31,1,28.0,7.0,4,7.0,7.0,5,,28.0,,0.0
Wayne Brady_S31,Wayne Brady,31,1,29.0,7.25,4,7.0,8.0,2,,29.0,,0.0
Heidi D'Amelio_S31,Heidi D'Amelio,31,1,24.0,6.0,4,6.0,6.0,8,,24.0,,0.0
Jordin Sparks_S31,Jordin Sparks,31,1,26.0,6.5,4,6.0,7.0,7,,26.0,,0.0
Jessie James Decker_S31,Jessie James Decker,31,1,20.0,5.0,4,5.0,5.0,12,,20.0,,0.0
Sam Champion_S31,Sam Champion,31,1,20.0,5.0,4,5.0,5.0,14,,20.0,,0.0
Shangela_S31,Shangela,31,1,28.0,7.0,4,7.0,7.0,4,,28.0,,0.0
Jason Lewis_S31,Jason Lewis,31,1,18.0,4.5,4,4.0,5.0,15,,18.0,,0.0
Charli D'Amelio_S31,Charli D'Amelio,31,1,32.0,8.0,4,8.0,8.0,1,,32.0,,0.0
Vinny Guadagnino_S31,Vinny Guadagnino,31,1,17.0,4.25,4,4.0,5.0,16,,17.0,,0.0
Teresa Giudice_S31,Teresa Giudice,31,1,20.0,5.0,4,5.0,5.0,13,,20.0,,0.0
Daniel Durant_S31,Daniel Durant,31,1,27.0,6.75,4,6.0,7.0,6,,27.0,,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,1,21.0,5.25,4,5.0,6.0,10,,21.0,,0.0
Trevor Donovan_S31,Trevor Donovan,31,1,21.0,5.25,4,5.0,6.0,11,,21.0,,0.0
Selma Blair_S31,Selma Blair,31,1,28.0,7.0,4,7.0,7.0,3,,28.0,,0.0
Charli D'Amelio_S31,Charli D'Amelio,31,2,32.0,8.0,4,8.0,8.0,3,32.0,32.0,0.0,0.0
Gabby Windey_S31,Gabby Windey,31,2,32.0,8.0,4,8.0,8.0,1,28.0,30.0,4.0,2.0
Heidi D'Amelio_S31,Heidi D'Amelio,31,2,28.0,7.0,4,7.0,7.0,6,24.0,26.0,4.0,2.0
Selma Blair_S31,Selma Blair,31,2,28.0,7.0,4,7.0,7.0,8,28.0,28.0,0.0,0.0
Trevor Donovan_S31,Trevor Donovan,31,2,30.0,7.5,4,7.0,8.0,4,21.0,25.5,9.0,4.5
Teresa Giudice_S31,Teresa Giudice,31,2,23.0,5.75,4,5.0,6.0,14,20.0,21.5,3.0,1.5
Daniel Durant_S31,Daniel Durant,31,2,29.0,7.25,4,7.0,8.0,5,27.0,28.0,2.0,1.0
Jessie James Decker_S31,Jessie James Decker,31,2,25.0,6.25,4,6.0,7.0,12,20.0,22.5,5.0,2.5
Joseph Baena_S31,Joseph Baena,31,2,24.0,6.0,4,6.0,6.0,13,23.0,23.5,1.0,0.5
Wayne Brady_S31,Wayne Brady,31,2,32.0,8.0,4,8.0,8.0,2,29.0,30.5,3.0,1.5
Sam Champion_S31,Sam Champion,31,2,26.0,6.5,4,6.0,7.0,11,20.0,23.0,6.0,3.0
Shangela_S31,Shangela,31,2,28.0,7.0,4,7.0,7.0,7,28.0,28.0,0.0,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,2,21.0,5.25,4,5.0,6.0,15,21.0,21.0,0.0,0.0
Jordin Sparks_S31,Jordin Sparks,31,2,27.0,6.75,4,6.0,7.0,10,26.0,26.5,1.0,0.5
Vinny Guadagnino_S31,Vinny Guadagnino,31,2,27.0,6.75,4,6.0,7.0,9,17.0,22.0,10.0,5.0
Gabby Windey_S31,Gabby Windey,31,3,33.0,8.25,4,8.0,9.0,1,32.0,31.0,1.0,2.0
Jessie James Decker_S31,Jessie James Decker,31,3,26.0,6.5,4,6.0,7.0,11,25.0,23.666666666666668,1.0,2.333333333333332
Charli D'Amelio_S31,Charli D'Amelio,31,3,33.0,8.25,4,8.0,9.0,3,32.0,32.333333333333336,1.0,0.6666666666666643
Jordin Sparks_S31,Jordin Sparks,31,3,29.0,7.25,4,7.0,8.0,8,27.0,27.333333333333332,2.0,1.6666666666666679
Heidi D'Amelio_S31,Heidi D'Amelio,31,3,32.0,8.0,4,8.0,8.0,4,28.0,28.0,4.0,4.0
Vinny Guadagnino_S31,Vinny Guadagnino,31,3,23.0,5.75,4,5.0,6.0,14,27.0,22.333333333333332,-4.0,0.6666666666666679
Shangela_S31,Shangela,31,3,30.0,7.5,4,7.0,8.0,6,28.0,28.666666666666668,2.0,1.3333333333333321
Wayne Brady_S31,Wayne Brady,31,3,33.0,8.25,4,8.0,9.0,2,32.0,31.333333333333332,1.0,1.6666666666666679
Joseph Baena_S31,Joseph Baena,31,3,29.0,7.25,4,7.0,8.0,7,24.0,25.333333333333332,5.0,3.666666666666668
Daniel Durant_S31,Daniel Durant,31,3,31.0,7.75,4,7.0,8.0,5,29.0,29.0,2.0,2.0
Cheryl Ladd_S31,Cheryl Ladd,31,3,24.0,6.0,4,6.0,6.0,13,21.0,22.0,3.0,2.0
Selma Blair_S31,Selma Blair,31,3,28.0,7.0,4,7.0,7.0,9,28.0,28.0,0.0,0.0
Trevor Donovan_S31,Trevor Donovan,31,3,27.0,6.75,4,6.0,7.0,10,30.0,26.0,-3.0,1.0
Sam Champion_S31,Sam Champion,31,3,25.0,6.25,4,6.0,7.0,12,26.0,23.666666666666668,-1.0,1.3333333333333321
Selma Blair_S31,Selma Blair,31,4,32.0,8.0,4,8.0,8.0,6,28.0,29.0,4.0,3.0
Wayne Brady_S31,Wayne Brady,31,4,36.0,9.0,4,9.0,9.0,2,33.0,32.5,3.0,3.5
Jordin Sparks_S31,Jordin Sparks,31,4,34.0,8.5,4,8.0,9.0,4,29.0,29.0,5.0,5.0
Trevor Donovan_S31,Trevor Donovan,31,4,28.0,7.0,4,7.0,7.0,11,27.0,26.5,1.0,1.5
Joseph Baena_S31,Joseph Baena,31,4,28.0,7.0,4,7.0,7.0,12,29.0,26.0,-1.0,2.0
Daniel Durant_S31,Daniel Durant,31,4,29.0,7.25,4,7.0,8.0,10,31.0,29.0,-2.0,0.0
Sam Champion_S31,Sam Champion,31,4,25.0,6.25,4,6.0,7.0,13,25.0,24.0,0.0,1.0
Vinny Guadagnino_S31,Vinny Guadagnino,31,4,29.0,7.25,4,7.0,8.0,9,23.0,24.0,6.0,5.0
Shangela_S31,Shangela,31,4,32.0,8.0,4,8.0,8.0,7,30.0,29.5,2.0,2.5
